Custid,Dayswus_mm,Freq_mm,Recency_mm,LTV_mm,value_labels,Dryred_dec,Sweetred_dec,Drywh_dec,Sweetwh_dec,Dessert_dec,Exotic_dec,labels,wine_labels,Freq,Recency,Monetary,Frequency_Rank,Recency_Rank,Monetary_Rank,RFM_Ave,wine_letters,merged_labels
4380,0.5914285714285715,0.49056603773584906,0.061930783242258654,0.3555431131019037,2,0.43,0.22,0.21,0.12,0.02,0.03,7,0,27.0,34.0,1277.0,4,4,5,4.333333333333333,A,2A
6931,0.34857142857142864,0.03773584905660378,0.05100182149362477,0.0940649496080627,0,0.7,0.02,0.24,0.04,0.0,0.07,1,2,3.0,28.0,37.0,1,4,1,2.0,C,0C
1263,0.33285714285714285,0.3773584905660377,0.08196721311475409,0.32754759238521836,3,0.26,0.17,0.37,0.08,0.13,0.2,0,2,21.0,45.0,885.0,4,3,4,3.6666666666666665,C,3C
4357,0.47571428571428565,0.018867924528301886,0.1366120218579235,0.09798432250839866,1,0.54,0.06,0.29,0.07,0.04,0.05,13,1,2.0,75.0,26.0,1,2,1,1.3333333333333333,B,1B
9742,0.1657142857142857,0.16981132075471697,0.07832422586520947,0.12430011198208286,0,0.87,0.0,0.12,0.0,0.0,0.01,4,2,10.0,43.0,296.0,3,3,3,3.0,C,0C
2326,0.0014285714285714457,0.32075471698113206,0.1785063752276867,0.22956326987681971,3,0.67,0.04,0.19,0.08,0.02,0.05,1,2,18.0,98.0,716.0,4,1,4,3.0,C,3C
10229,0.2500000000000001,0.5094339622641509,0.04553734061930783,0.3583426651735723,3,0.49,0.06,0.37,0.06,0.02,0.08,13,1,28.0,25.0,1342.0,5,4,5,4.666666666666667,B,3B
5724,0.7728571428571428,0.3773584905660377,0.009107468123861567,0.21388577827547595,2,0.55,0.03,0.23,0.1,0.09,0.09,1,2,21.0,5.0,897.0,4,5,4,4.333333333333333,C,2C
2939,0.7899999999999999,0.3962264150943396,0.11475409836065574,0.2877939529675252,2,0.9,0.0,0.09,0.0,0.0,0.02,4,2,22.0,63.0,964.0,4,2,4,3.3333333333333335,C,2C
5531,0.11285714285714288,0.3018867924528302,0.058287795992714025,0.28107502799552075,3,0.46,0.1,0.31,0.0,0.12,0.04,13,1,17.0,32.0,650.0,3,4,3,3.3333333333333335,B,3B
3671,0.6428571428571429,0.07547169811320754,0.12750455373406194,0.10302351623740202,1,0.26,0.16,0.29,0.17,0.12,0.43,5,2,5.0,70.0,121.0,2,2,2,2.0,C,1C
3788,0.7899999999999999,0.1320754716981132,0.10564663023679417,0.060470324748040316,1,0.74,0.01,0.24,0.01,0.01,0.03,10,0,8.0,58.0,221.0,2,3,2,2.3333333333333335,A,1A
6581,0.4028571428571429,0.1509433962264151,0.04371584699453552,0.13269876819708848,0,0.34,0.15,0.21,0.19,0.11,0.59,15,1,9.0,24.0,260.0,3,4,3,3.3333333333333335,B,0B
1983,0.8985714285714287,0.4716981132075472,0.13114754098360656,0.31466965285554316,2,0.57,0.0,0.37,0.03,0.03,0.05,13,1,26.0,72.0,1215.0,4,2,4,3.3333333333333335,B,2B
2060,0.962857142857143,0.3018867924528302,0.09836065573770492,0.1954087346024636,1,0.27,0.15,0.37,0.16,0.05,0.12,0,2,17.0,54.0,648.0,3,3,3,3.0,C,1C
5561,0.24428571428571433,0.3018867924528302,0.04371584699453552,0.17413213885778275,3,0.89,0.01,0.09,0.01,0.0,0.41,3,2,17.0,24.0,652.0,3,4,3,3.3333333333333335,C,3C
6698,0.8871428571428571,0.03773584905660378,0.029143897996357013,0.09854423292273236,1,0.56,0.04,0.3,0.08,0.03,0.44,2,2,3.0,16.0,49.0,1,5,1,2.3333333333333335,C,1C
2556,0.26428571428571435,0.3962264150943396,0.15664845173041894,0.377939529675252,3,0.77,0.02,0.16,0.04,0.01,0.03,10,0,22.0,86.0,963.0,4,1,4,3.0,A,3A
2221,0.5228571428571428,0.07547169811320754,0.04735883424408015,0.08062709966405375,1,0.4,0.08,0.37,0.02,0.13,0.17,8,0,5.0,26.0,122.0,2,4,2,2.6666666666666665,A,1A
4789,0.1171428571428571,0.07547169811320754,0.14389799635701275,0.09966405375139978,0,0.71,0.02,0.24,0.01,0.01,0.18,10,0,5.0,79.0,53.0,2,2,1,1.6666666666666667,A,0A
6067,0.08857142857142863,0.2830188679245283,0.12386156648451731,0.19988801791713326,3,0.31,0.03,0.44,0.1,0.12,0.05,8,0,16.0,68.0,590.0,3,2,3,2.6666666666666665,A,3A
3987,0.4214285714285714,0.03773584905660378,0.17304189435336975,0.0940649496080627,0,0.57,0.1,0.21,0.1,0.02,0.63,2,2,3.0,95.0,39.0,1,1,1,1.0,C,0C
6017,0.5385714285714286,0.2830188679245283,0.01639344262295082,0.24132138857782756,1,0.52,0.12,0.24,0.07,0.05,0.05,7,0,16.0,9.0,600.0,3,5,3,3.6666666666666665,A,1A
6583,0.2799999999999999,0.4716981132075472,0.0546448087431694,0.48824188129899215,3,0.37,0.09,0.28,0.14,0.12,0.04,7,0,26.0,30.0,1218.0,4,4,4,4.0,A,3A
3056,0.7357142857142857,0.32075471698113206,0.13114754098360656,0.187010078387458,1,0.57,0.12,0.14,0.13,0.03,0.09,1,2,18.0,72.0,717.0,4,2,4,3.3333333333333335,C,1C
10384,0.7557142857142857,0.5471698113207547,0.01639344262295082,0.35666293393057114,2,0.44,0.12,0.41,0.02,0.01,0.01,8,0,30.0,9.0,1471.0,5,5,5,5.0,A,2A
9789,0.5814285714285715,0.16981132075471697,0.06557377049180328,0.12374020156774916,1,0.87,0.01,0.12,0.0,0.0,0.11,4,2,10.0,36.0,303.0,3,4,3,3.3333333333333335,C,1C
10952,0.38428571428571423,0.05660377358490566,0.014571948998178506,0.1007838745800672,0,0.21,0.1,0.41,0.18,0.1,0.21,9,0,4.0,8.0,55.0,1,5,1,2.3333333333333335,A,0A
7642,0.020000000000000018,0.6415094339622641,0.17486338797814208,0.45744680851063835,3,0.3,0.05,0.45,0.11,0.09,0.01,6,0,35.0,96.0,1797.0,5,1,5,3.6666666666666665,A,3A
7806,0.7328571428571428,0.24528301886792453,0.02185792349726776,0.2122060470324748,1,0.55,0.04,0.37,0.02,0.02,0.04,13,1,14.0,12.0,486.0,3,5,3,3.6666666666666665,B,1B
1970,0.5857142857142857,0.32075471698113206,0.07468123861566485,0.1948488241881299,1,0.4,0.02,0.43,0.08,0.07,0.08,8,0,18.0,41.0,701.0,4,3,4,3.6666666666666665,A,1A
10822,0.26142857142857145,0.05660377358490566,0.08561020036429873,0.09126539753639418,0,0.63,0.02,0.33,0.01,0.0,0.33,17,1,4.0,47.0,71.0,1,3,2,2.0,B,0B
1859,0.14714285714285713,0.018867924528301886,0.03278688524590164,0.10246360582306831,0,0.17,0.07,0.35,0.12,0.3,0.05,0,2,2.0,18.0,29.0,1,5,1,2.3333333333333335,C,0C
3997,0.20714285714285718,0.4150943396226415,0.1657559198542805,0.3292273236282195,3,0.66,0.01,0.27,0.05,0.02,0.08,1,2,23.0,91.0,1027.0,4,1,4,3.0,C,3C
9423,0.9485714285714285,0.5660377358490566,0.16757741347905283,0.43449048152295633,2,0.31,0.12,0.38,0.03,0.16,0.02,0,2,31.0,92.0,1529.0,5,1,5,3.6666666666666665,C,2C
1274,0.952857142857143,0.49056603773584906,0.14754098360655737,0.3208286674132139,2,0.61,0.04,0.23,0.06,0.06,0.06,1,2,27.0,81.0,1268.0,4,1,4,3.0,C,2C
3838,0.8657142857142858,0.20754716981132076,0.07468123861566485,0.0851063829787234,1,0.73,0.02,0.22,0.03,0.0,0.31,3,2,12.0,41.0,386.0,3,3,3,3.0,C,1C
10798,0.7328571428571428,0.018867924528301886,0.11293260473588343,0.1007838745800672,1,0.71,0.03,0.16,0.05,0.05,0.05,10,0,2.0,62.0,34.0,1,2,1,1.3333333333333333,A,1A
3468,0.5542857142857144,0.660377358490566,0.08196721311475409,0.5722284434490481,2,0.62,0.0,0.26,0.05,0.06,0.03,1,2,36.0,45.0,1861.0,5,3,5,4.333333333333333,C,2C
6005,0.2985714285714286,0.07547169811320754,0.10018214936247723,0.11142217245240761,0,0.55,0.02,0.33,0.05,0.04,0.24,17,1,5.0,55.0,86.0,2,3,2,2.3333333333333335,B,0B
10068,0.5257142857142857,0.20754716981132076,0.1493624772313297,0.17581187010078386,1,0.54,0.0,0.35,0.05,0.06,0.03,13,1,12.0,82.0,392.0,3,1,3,2.3333333333333335,B,1B
3590,0.7185714285714285,0.16981132075471697,0.1111111111111111,0.07278835386338187,1,0.71,0.03,0.19,0.05,0.03,0.41,3,2,10.0,61.0,305.0,3,2,3,2.6666666666666665,C,1C
8033,0.05142857142857149,0.2641509433962264,0.14207650273224043,0.177491601343785,3,0.31,0.21,0.33,0.07,0.08,0.04,0,2,15.0,78.0,545.0,3,2,3,2.6666666666666665,C,3C
2171,0.22285714285714298,0.05660377358490566,0.11475409836065574,0.09798432250839866,0,0.07,0.07,0.36,0.1,0.4,0.27,11,0,4.0,63.0,31.0,1,2,1,1.3333333333333333,A,0A
7360,0.83,0.018867924528301886,0.1092896174863388,0.09854423292273236,1,0.08,0.11,0.18,0.47,0.16,0.67,5,2,2.0,60.0,30.0,1,3,1,1.6666666666666667,C,1C
9977,0.7914285714285715,0.6226415094339622,0.09289617486338798,0.4423292273236282,2,0.43,0.04,0.4,0.1,0.04,0.06,8,0,34.0,51.0,1724.0,5,3,5,4.333333333333333,A,2A
2264,0.9942857142857143,0.7924528301886792,0.00546448087431694,0.4708846584546472,2,0.62,0.0,0.32,0.03,0.03,0.04,1,2,43.0,3.0,2285.0,5,5,5,5.0,C,2C
3311,0.4742857142857143,0.3773584905660377,0.17122040072859745,0.22172452407614782,3,0.71,0.05,0.1,0.05,0.1,0.03,10,0,21.0,94.0,887.0,4,1,4,3.0,A,3A
4200,0.9557142857142856,0.1509433962264151,0.1785063752276867,0.1097424412094065,1,0.75,0.02,0.21,0.0,0.02,0.06,10,0,9.0,98.0,256.0,3,1,3,2.3333333333333335,A,1A
8161,0.8442857142857142,0.1320754716981132,0.0546448087431694,0.0593505039193729,1,0.46,0.03,0.43,0.02,0.05,0.17,8,0,8.0,30.0,216.0,2,4,2,2.6666666666666665,A,1A
5385,0.32571428571428573,0.07547169811320754,0.1785063752276867,0.0929451287793953,0,0.51,0.05,0.36,0.03,0.05,0.12,13,1,5.0,98.0,56.0,2,1,1,1.3333333333333333,B,0B
7348,0.5685714285714286,0.20754716981132076,0.14207650273224043,0.12877939529675253,1,0.78,0.02,0.19,0.0,0.01,0.15,10,0,12.0,78.0,390.0,3,2,3,2.6666666666666665,A,1A
4365,0.5000000000000001,0.05660377358490566,0.05100182149362477,0.09014557670772677,1,0.65,0.08,0.2,0.04,0.03,0.19,17,1,4.0,28.0,90.0,1,4,2,2.3333333333333335,B,1B
8691,0.9742857142857143,0.22641509433962265,0.08925318761384335,0.12318029115341546,1,0.79,0.02,0.15,0.02,0.02,0.04,10,0,13.0,49.0,431.0,3,3,3,3.0,A,1A
4499,0.0942857142857143,0.6226415094339622,0.07650273224043716,0.38521836506159013,3,0.32,0.08,0.46,0.08,0.06,0.19,6,0,34.0,42.0,1723.0,5,3,5,4.333333333333333,A,3A
1908,0.8414285714285715,0.6037735849056604,0.04918032786885246,0.5397536394176932,2,0.5,0.02,0.33,0.07,0.08,0.14,13,1,33.0,27.0,1666.0,5,4,5,4.666666666666667,B,2B
1839,0.6285714285714287,0.03773584905660378,0.1621129326047359,0.09462486002239642,1,0.36,0.03,0.48,0.09,0.03,0.11,8,0,3.0,89.0,34.0,1,1,1,1.0,A,1A
8786,0.03142857142857147,0.5471698113207547,0.11293260473588343,0.41097424412094063,3,0.49,0.01,0.38,0.06,0.06,0.22,17,1,30.0,62.0,1467.0,5,2,5,4.0,B,3B
7076,0.4642857142857143,0.33962264150943394,0.01092896174863388,0.24692049272116462,3,0.63,0.03,0.2,0.07,0.07,0.05,1,2,19.0,6.0,776.0,4,5,4,4.333333333333333,C,3C
5017,0.9757142857142856,0.07547169811320754,0.09107468123861566,0.09854423292273236,1,0.65,0.03,0.24,0.03,0.05,0.27,17,1,5.0,50.0,121.0,2,3,2,2.3333333333333335,B,1B
8807,0.22571428571428565,0.018867924528301886,0.08378870673952642,0.09742441209406495,0,0.18,0.05,0.52,0.13,0.12,0.06,6,0,2.0,46.0,31.0,1,3,1,1.6666666666666667,A,0A
8759,0.3757142857142858,0.16981132075471697,0.14025500910746813,0.1270996640537514,0,0.91,0.0,0.08,0.01,0.0,0.06,4,2,10.0,77.0,305.0,3,2,3,2.6666666666666665,C,0C
10041,0.8571428571428571,0.018867924528301886,0.03642987249544627,0.09798432250839866,1,0.13,0.02,0.45,0.15,0.24,0.45,9,0,2.0,20.0,38.0,1,5,1,2.3333333333333335,A,1A
5009,0.040000000000000036,0.018867924528301886,0.1384335154826958,0.1013437849944009,0,0.67,0.01,0.24,0.06,0.02,0.2,17,1,2.0,76.0,31.0,1,2,1,1.3333333333333333,B,0B
3548,0.7100000000000001,0.4339622641509434,0.1111111111111111,0.36338185890257557,2,0.49,0.01,0.2,0.14,0.16,0.18,7,0,24.0,61.0,1088.0,4,2,4,3.3333333333333335,A,2A
10915,0.02285714285714291,0.2830188679245283,0.17486338797814208,0.2665173572228443,3,0.18,0.12,0.35,0.2,0.15,0.02,0,2,16.0,96.0,605.0,3,1,3,2.3333333333333335,C,3C
8879,0.3742857142857142,0.05660377358490566,0.15664845173041894,0.10022396416573348,0,0.75,0.03,0.18,0.03,0.01,0.33,3,2,4.0,86.0,43.0,1,1,1,1.0,C,0C
4122,0.1885714285714286,0.03773584905660378,0.03825136612021858,0.1013437849944009,0,0.32,0.09,0.5,0.01,0.08,0.1,6,0,3.0,21.0,41.0,1,4,1,2.0,A,0A
7279,0.14428571428571435,0.1509433962264151,0.17122040072859745,0.10582306830907055,0,0.17,0.05,0.3,0.26,0.22,0.43,5,2,9.0,94.0,264.0,3,1,3,2.3333333333333335,C,0C
2751,0.43285714285714294,0.05660377358490566,0.1493624772313297,0.10414333706606943,0,0.29,0.16,0.27,0.14,0.14,0.84,15,1,4.0,82.0,70.0,1,1,2,1.3333333333333333,B,0B
7688,0.41142857142857137,0.07547169811320754,0.17486338797814208,0.0929451287793953,0,0.63,0.03,0.27,0.02,0.05,0.02,1,2,5.0,96.0,47.0,2,1,1,1.3333333333333333,C,0C
3316,0.10571428571428576,0.05660377358490566,0.14571948998178508,0.10246360582306831,0,0.43,0.05,0.45,0.03,0.04,0.14,8,0,4.0,80.0,68.0,1,2,2,1.6666666666666667,A,0A
2321,0.0028571428571428914,0.4716981132075472,0.03825136612021858,0.46248600223964165,3,0.73,0.04,0.18,0.04,0.02,0.06,10,0,26.0,21.0,1212.0,4,4,4,4.0,A,3A
9715,0.2914285714285715,0.3962264150943396,0.1766848816029144,0.2799552071668533,3,0.15,0.01,0.34,0.23,0.26,0.29,11,0,22.0,97.0,959.0,4,1,4,3.0,A,3A
3958,0.13142857142857145,0.03773584905660378,0.1493624772313297,0.09910414333706608,0,0.5,0.13,0.27,0.06,0.03,0.05,13,1,3.0,82.0,41.0,1,1,1,1.0,B,0B
6699,0.3985714285714287,0.3773584905660377,0.04371584699453552,0.24692049272116462,3,0.43,0.11,0.31,0.01,0.14,0.11,7,0,21.0,24.0,898.0,4,4,4,4.0,A,3A
8824,0.6914285714285714,0.5660377358490566,0.09836065573770492,0.3673012318029115,2,0.41,0.06,0.39,0.08,0.06,0.01,8,0,31.0,54.0,1531.0,5,3,5,4.333333333333333,A,2A
8636,0.28428571428571436,0.20754716981132076,0.10200364298724954,0.1606942889137738,0,0.78,0.02,0.18,0.01,0.0,0.05,10,0,12.0,56.0,383.0,3,3,3,3.0,A,0A
1054,0.1685714285714286,0.16981132075471697,0.07468123861566485,0.13941769316909294,0,0.75,0.02,0.17,0.02,0.03,0.12,10,0,10.0,41.0,298.0,3,3,3,3.0,A,0A
1768,0.807142857142857,0.05660377358490566,0.10746812386156648,0.08678611422172453,1,0.58,0.1,0.11,0.18,0.03,0.11,1,2,4.0,59.0,70.0,1,3,2,2.0,C,1C
1315,0.8114285714285715,0.7924528301886792,0.029143897996357013,0.7469204927211646,2,0.37,0.04,0.46,0.05,0.08,0.05,8,0,43.0,16.0,2289.0,5,5,5,5.0,A,2A
3829,0.8057142857142857,0.24528301886792453,0.12568306010928962,0.13885778275475924,1,0.31,0.14,0.17,0.18,0.2,0.2,7,0,14.0,69.0,485.0,3,2,3,2.6666666666666665,A,1A
3897,0.5328571428571428,0.05660377358490566,0.05100182149362477,0.09574468085106383,1,0.44,0.05,0.45,0.03,0.03,0.19,8,0,4.0,28.0,42.0,1,4,1,2.0,A,1A
9693,0.7571428571428572,0.018867924528301886,0.17304189435336975,0.10246360582306831,1,0.53,0.04,0.38,0.02,0.02,0.04,13,1,2.0,95.0,40.0,1,1,1,1.0,B,1B
3066,0.7985714285714286,0.07547169811320754,0.0018214936247723133,0.10414333706606943,1,0.57,0.02,0.36,0.03,0.02,0.22,17,1,5.0,1.0,121.0,2,5,2,3.0,B,1B
1608,0.3928571428571429,0.7358490566037735,0.12932604735883424,0.5240761478163494,2,0.46,0.08,0.32,0.09,0.05,0.06,13,1,40.0,71.0,2101.0,5,2,5,4.0,B,2B
8430,0.4542857142857143,0.3018867924528302,0.06557377049180328,0.11142217245240761,3,0.55,0.04,0.34,0.01,0.06,0.06,13,1,17.0,36.0,657.0,3,4,4,3.6666666666666665,B,3B
4815,0.5614285714285715,0.3584905660377358,0.17122040072859745,0.25083986562150057,1,0.12,0.06,0.5,0.16,0.16,0.05,6,0,20.0,94.0,836.0,4,1,4,3.0,A,1A
10997,0.12428571428571433,0.6037735849056604,0.1366120218579235,0.36618141097424417,3,0.61,0.02,0.25,0.05,0.06,0.01,1,2,33.0,75.0,1668.0,5,2,5,4.0,C,3C
9070,0.4585714285714285,0.22641509433962265,0.1493624772313297,0.1595744680851064,1,0.62,0.01,0.33,0.03,0.01,0.07,1,2,13.0,82.0,435.0,3,1,3,2.3333333333333335,C,1C
9666,0.4971428571428572,0.09433962264150944,0.08743169398907104,0.0755879059350504,1,0.88,0.0,0.11,0.0,0.0,0.04,4,2,6.0,48.0,148.0,2,3,2,2.3333333333333335,C,1C
6877,0.36857142857142866,0.09433962264150944,0.15300546448087432,0.0755879059350504,0,0.54,0.03,0.31,0.0,0.12,0.02,13,1,6.0,84.0,149.0,2,1,2,1.6666666666666667,B,0B
1101,0.17142857142857149,0.018867924528301886,0.1785063752276867,0.10022396416573348,0,0.84,0.01,0.12,0.02,0.01,0.05,4,2,2.0,98.0,34.0,1,1,1,1.0,C,0C
10710,0.5071428571428572,0.018867924528301886,0.16393442622950818,0.09686450167973125,1,0.63,0.04,0.21,0.06,0.06,0.06,1,2,2.0,90.0,19.0,1,1,1,1.0,C,1C
5820,0.9542857142857143,0.6226415094339622,0.01092896174863388,0.4042553191489362,2,0.57,0.04,0.3,0.06,0.03,0.09,13,1,34.0,6.0,1734.0,5,5,5,5.0,B,2B
8152,0.3885714285714287,0.18867924528301885,0.023679417122040074,0.1349384098544233,0,0.44,0.14,0.23,0.08,0.1,0.38,12,1,11.0,13.0,339.0,3,5,3,3.6666666666666665,B,0B
1686,0.6514285714285714,0.18867924528301885,0.061930783242258654,0.07838745800671892,1,0.77,0.06,0.15,0.01,0.01,0.04,10,0,11.0,34.0,338.0,3,4,3,3.3333333333333335,A,1A
5633,0.3642857142857142,0.32075471698113206,0.17122040072859745,0.22228443449048152,3,0.49,0.1,0.31,0.01,0.09,0.12,13,1,18.0,94.0,716.0,4,1,4,3.0,B,3B
6948,0.41428571428571426,0.07547169811320754,0.16029143897996356,0.1097424412094065,0,0.48,0.02,0.43,0.03,0.05,0.11,8,0,5.0,88.0,117.0,2,1,2,1.6666666666666667,A,0A
4166,0.9471428571428572,0.4716981132075472,0.01092896174863388,0.4120940649496081,2,0.67,0.03,0.22,0.08,0.01,0.23,17,1,26.0,6.0,1215.0,4,5,4,4.333333333333333,B,2B
3423,0.8971428571428571,0.018867924528301886,0.16393442622950818,0.09910414333706608,1,0.33,0.06,0.4,0.12,0.1,0.47,12,1,2.0,90.0,37.0,1,1,1,1.0,B,1B
7299,0.0942857142857143,0.5283018867924528,0.13114754098360656,0.4966405375139977,3,0.75,0.04,0.14,0.01,0.06,0.02,10,0,29.0,72.0,1406.0,5,2,5,4.0,A,3A
8364,0.88,0.03773584905660378,0.1657559198542805,0.09742441209406495,1,0.21,0.23,0.25,0.14,0.17,0.24,14,1,3.0,91.0,51.0,1,1,1,1.0,B,1B
2586,0.0128571428571429,0.33962264150943394,0.04371584699453552,0.21052631578947367,3,0.28,0.05,0.45,0.11,0.11,0.02,6,0,19.0,24.0,778.0,4,4,4,4.0,A,3A
1902,0.0842857142857143,0.03773584905660378,0.052823315118397086,0.09798432250839866,0,0.38,0.03,0.57,0.01,0.02,0.21,6,0,3.0,29.0,66.0,1,4,2,2.3333333333333335,A,0A
10919,0.5957142857142858,0.32075471698113206,0.17122040072859745,0.2866741321388578,1,0.43,0.03,0.5,0.01,0.03,0.03,8,0,18.0,94.0,702.0,4,1,4,3.0,A,1A
5392,0.33571428571428574,0.6037735849056604,0.061930783242258654,0.40313549832026874,3,0.31,0.12,0.3,0.18,0.09,0.13,0,2,33.0,34.0,1664.0,5,4,5,4.666666666666667,C,3C
7913,0.6871428571428572,0.32075471698113206,0.007285974499089253,0.09518477043673013,1,0.84,0.0,0.14,0.02,0.0,0.04,4,2,18.0,4.0,720.0,4,5,4,4.333333333333333,C,1C
2815,0.4900000000000001,0.24528301886792453,0.020036429872495445,0.03863381858902576,1,0.7,0.02,0.23,0.03,0.03,0.04,10,0,14.0,11.0,489.0,3,5,3,3.6666666666666665,A,1A
2752,0.4642857142857143,0.24528301886792453,0.14754098360655737,0.11086226203807391,1,0.57,0.06,0.32,0.05,0.0,0.02,13,1,14.0,81.0,481.0,3,1,3,2.3333333333333335,B,1B
2976,0.6528571428571429,0.3773584905660377,0.1092896174863388,0.3387458006718925,2,0.35,0.15,0.21,0.24,0.05,0.07,7,0,21.0,60.0,888.0,4,3,4,3.6666666666666665,A,2A
1642,0.7857142857142857,0.03773584905660378,0.052823315118397086,0.0940649496080627,1,0.46,0.11,0.33,0.06,0.04,0.59,2,2,3.0,29.0,33.0,1,4,1,2.0,C,1C
8157,0.010000000000000009,0.3773584905660377,0.08925318761384335,0.31634938409854424,3,0.59,0.04,0.24,0.06,0.06,0.04,1,2,21.0,49.0,893.0,4,3,4,3.6666666666666665,C,3C
6895,0.35571428571428576,0.1509433962264151,0.02185792349726776,0.13829787234042554,0,0.82,0.0,0.16,0.0,0.01,0.04,10,0,9.0,12.0,253.0,3,5,3,3.6666666666666665,A,0A
9297,0.4185714285714285,0.05660377358490566,0.1111111111111111,0.09910414333706608,0,0.13,0.19,0.27,0.2,0.21,0.49,5,2,4.0,61.0,63.0,1,2,2,1.6666666666666667,C,0C
10892,0.7371428571428572,0.11320754716981132,0.15300546448087432,0.083986562150056,1,0.7,0.06,0.2,0.01,0.03,0.05,10,0,7.0,84.0,188.0,2,1,2,1.6666666666666667,A,1A
9451,0.09999999999999998,0.3018867924528302,0.09836065573770492,0.31634938409854424,3,0.29,0.05,0.46,0.11,0.09,0.09,6,0,17.0,54.0,655.0,3,3,3,3.0,A,3A
9674,0.18285714285714283,0.5094339622641509,0.12021857923497267,0.41825307950727886,3,0.2,0.03,0.65,0.02,0.1,0.21,6,0,28.0,66.0,1345.0,5,2,5,4.0,A,3A
5673,0.24857142857142855,0.5660377358490566,0.122040072859745,0.36450167973124303,3,0.14,0.29,0.24,0.16,0.17,0.04,14,1,31.0,67.0,1540.0,5,2,5,4.0,B,3B
1129,0.6342857142857142,0.03773584905660378,0.06739526411657559,0.09462486002239642,1,0.81,0.04,0.11,0.0,0.03,0.04,4,2,3.0,37.0,64.0,1,4,2,2.3333333333333335,C,1C
6622,0.07857142857142863,0.018867924528301886,0.056466302367941715,0.09966405375139978,0,0.26,0.03,0.3,0.25,0.16,0.08,0,2,2.0,31.0,31.0,1,4,1,2.0,C,0C
3380,0.9671428571428572,0.18867924528301885,0.06375227686703097,0.12877939529675253,1,0.21,0.17,0.33,0.11,0.18,0.38,9,0,11.0,35.0,348.0,3,4,3,3.3333333333333335,A,1A
7576,0.4671428571428572,0.018867924528301886,0.14571948998178508,0.09798432250839866,1,0.35,0.06,0.41,0.17,0.01,0.33,12,1,2.0,80.0,33.0,1,2,1,1.3333333333333333,B,1B
5687,0.40428571428571425,0.03773584905660378,0.17486338797814208,0.1007838745800672,0,0.5,0.06,0.31,0.02,0.11,0.11,13,1,3.0,96.0,64.0,1,1,2,1.3333333333333333,B,0B
3467,0.3885714285714287,0.4150943396226415,0.16393442622950818,0.2866741321388578,3,0.66,0.06,0.26,0.02,0.0,0.0,1,2,23.0,90.0,1024.0,4,1,4,3.0,C,3C
1929,0.7114285714285714,0.03773584905660378,0.0273224043715847,0.1019036954087346,1,0.51,0.01,0.14,0.27,0.07,0.29,17,1,3.0,15.0,63.0,1,5,2,2.6666666666666665,B,1B
7450,0.7171428571428572,0.05660377358490566,0.12021857923497267,0.08734602463605823,1,0.55,0.03,0.32,0.08,0.01,0.2,17,1,4.0,66.0,90.0,1,2,2,1.6666666666666667,B,1B
10733,0.32714285714285707,0.4528301886792453,0.14754098360655737,0.2743561030235162,3,0.85,0.02,0.11,0.01,0.01,0.0,4,2,25.0,81.0,1139.0,4,1,4,3.0,C,3C
2387,0.04428571428571426,0.24528301886792453,0.04007285974499089,0.1187010078387458,3,0.68,0.02,0.26,0.04,0.01,0.29,17,1,14.0,22.0,481.0,3,4,3,3.3333333333333335,B,3B
10542,0.2885714285714286,0.03773584905660378,0.12750455373406194,0.10022396416573348,0,0.12,0.22,0.23,0.22,0.21,0.38,5,2,3.0,70.0,41.0,1,2,1,1.3333333333333333,C,0C
3134,0.7571428571428572,0.03773584905660378,0.16757741347905283,0.1013437849944009,1,0.55,0.03,0.36,0.01,0.06,0.07,13,1,3.0,92.0,66.0,1,1,2,1.3333333333333333,B,1B
9568,0.37,0.6226415094339622,0.1384335154826958,0.6153415453527435,3,0.52,0.02,0.44,0.01,0.01,0.01,13,1,34.0,76.0,1726.0,5,2,5,4.0,B,3B
2379,0.7914285714285715,0.6037735849056604,0.06375227686703097,0.631578947368421,2,0.49,0.04,0.33,0.1,0.04,0.06,13,1,33.0,35.0,1666.0,5,4,5,4.666666666666667,B,2B
3412,0.3857142857142858,0.03773584905660378,0.018214936247723135,0.09910414333706608,0,0.06,0.17,0.22,0.0,0.55,0.53,11,0,3.0,10.0,34.0,1,5,1,2.3333333333333335,A,0A
8919,0.4871428571428572,0.018867924528301886,0.16939890710382513,0.09462486002239642,1,0.64,0.01,0.3,0.04,0.01,0.02,1,2,2.0,93.0,41.0,1,1,1,1.0,C,1C
7507,0.4900000000000001,0.03773584905660378,0.1111111111111111,0.09574468085106383,1,0.81,0.02,0.15,0.01,0.01,0.27,3,2,3.0,61.0,36.0,1,2,1,1.3333333333333333,C,1C
10721,0.2699999999999999,0.1509433962264151,0.03825136612021858,0.14613661814109744,0,0.64,0.05,0.23,0.05,0.04,0.38,17,1,9.0,21.0,260.0,3,4,3,3.3333333333333335,B,0B
5638,0.1071428571428572,0.05660377358490566,0.14025500910746813,0.11646136618141098,0,0.46,0.12,0.29,0.05,0.08,0.05,7,0,4.0,77.0,91.0,1,2,2,1.6666666666666667,A,0A
8966,0.59,0.3018867924528302,0.1766848816029144,0.21332586786114222,1,0.78,0.02,0.15,0.01,0.04,0.19,3,2,17.0,97.0,657.0,3,1,4,2.6666666666666665,C,1C
